Fecha,PPP Bolsa Mes Nuevo,PPP de escasez,Precio Min. Bolsa diario,Precio Max. Bolsa diario,PPP Bolsa diario,Precio Escasez Activación
2004-08-11 00:00:00,54.7820668959897,,47.7015183781,96.6915183781,55.749382,
2004-08-12 00:00:00,54.7820668959897,,52.7025183781,64.7015183781,55.161503,
2004-08-13 00:00:00,54.7820668959897,,50.7515183781,66.7015183781,55.04482,
2004-08-14 00:00:00,54.7820668959897,,46.8015183781,66.7015183781,56.268809,
2004-08-15 00:00:00,54.7820668959897,,49.7515183781,56.7015183781,50.883844,
2004-08-16 00:00:00,54.7820668959897,,46.7025183781,64.7015183781,51.478568,
2004-08-17 00:00:00,54.7820668959897,,46.7015183781,66.7015183781,54.658141,
2004-08-18 00:00:00,54.7820668959897,,46.7015183781,66.7015183781,51.392022,
2004-08-19 00:00:00,54.7820668959897,,46.8015183781,64.7015183781,52.482662,
2004-08-20 00:00:00,54.7820668959897,,50.7015183781,64.7015183781,52.957359,
2004-08-21 00:00:00,54.7820668959897,,52.3015183781,64.7015183781,53.88025,
2004-08-22 00:00:00,54.7820668959897,,51.0015183781,54.7015183781,51.622435,
2004-08-23 00:00:00,54.7820668959897,,45.7015183781,71.7015183781,55.441471,
2004-08-24 00:00:00,54.7820668959897,,49.7015183781,120.4105183781,54.800565,
2004-08-25 00:00:00,54.7820668959897,,49.7015183781,120.4105183781,55.277537,
2004-08-26 00:00:00,54.7820668959897,,49.7015183781,64.7015183781,55.021242,
2004-08-27 00:00:00,54.7820668959897,,48.7015183781,66.7015183781,54.117033,
2004-08-28 00:00:00,54.7820668959897,,48.2015183781,56.7015183781,51.18301,
2004-08-29 00:00:00,54.7820668959897,,47.7025183781,59.7015183781,49.87255,
2004-08-30 00:00:00,54.7820668959897,,47.6025183781,64.2015183781,51.565551,
2004-08-31 00:00:00,54.7820668959897,,47.6025183781,64.2015183781,56.333783,
2004-09-01 00:00:00,61.47091106491993,,49.575769801,67.575769801,58.152577,
2004-09-02 00:00:00,61.47091106491993,,51.675769801,175.823769801,80.745035,
2004-09-03 00:00:00,61.47091106491993,,58.575769801,66.175769801,65.134123,
2004-09-04 00:00:00,61.47091106491993,,58.475769801,68.575769801,60.487786,
2004-09-05 00:00:00,61.47091106491993,,57.675769801,66.075769801,58.617737,
2004-09-06 00:00:00,61.47091106491993,,48.075769801,73.575769801,58.74531,
2004-09-07 00:00:00,61.47091106491993,,47.675769801,120.998769801,65.92479,
2004-09-08 00:00:00,61.47091106491993,,45.575769801,74.575769801,58.33493,
2004-09-09 00:00:00,61.47091106491993,,45.575769801,61.575769801,49.611637,
2004-09-10 00:00:00,61.47091106491993,,47.075769801,63.575769801,50.327849,
2004-09-11 00:00:00,61.47091106491993,,47.574769801,58.575769801,49.406687,
2004-09-12 00:00:00,61.47091106491993,,47.475769801,64.575769801,49.901115,
2004-09-13 00:00:00,61.47091106491993,,47.505769801,77.575769801,52.503836,
2004-09-14 00:00:00,61.47091106491993,,47.775769801,71.575769801,55.30512,
2004-09-15 00:00:00,61.47091106491993,,52.075769801,120.998769801,58.409098,
2004-09-16 00:00:00,61.47091106491993,,52.075769801,88.275769801,61.84512,
2004-09-17 00:00:00,61.47091106491993,,51.675769801,65.575769801,55.907226,
2004-09-18 00:00:00,61.47091106491993,,51.575769801,64.575769801,53.076035,
2004-09-19 00:00:00,61.47091106491993,,51.575769801,53.575769801,51.904526,
2004-09-20 00:00:00,61.47091106491993,,50.975769801,120.998769801,57.413791,
2004-09-21 00:00:00,61.47091106491993,,52.775769801,121.006769801,63.821018,
2004-09-22 00:00:00,61.47091106491993,,52.775769801,120.475769801,66.47553,
2004-09-23 00:00:00,61.47091106491993,,54.475769801,189.902769801,72.250096,
2004-09-24 00:00:00,61.47091106491993,,56.575769801,94.525769801,64.8387,
2004-09-25 00:00:00,61.47091106491993,,63.475769801,68.575769801,64.440466,
2004-09-26 00:00:00,61.47091106491993,,62.875769801,64.575769801,63.430339,
2004-09-27 00:00:00,61.47091106491993,,63.575769801,121.006769801,71.68311,
2004-09-28 00:00:00,61.47091106491993,,63.075769801,121.006769801,70.926493,
2004-09-29 00:00:00,61.47091106491993,,60.575769801,121.006769801,72.470048,
2004-09-30 00:00:00,61.47091106491993,,63.575769801,125.130769801,75.686132,
2004-10-01 00:00:00,72.84731270094142,,64.9497895879,119.8507895879,73.909813,
2004-10-02 00:00:00,72.84731270094142,,65.9497895879,119.8507895879,71.962497,
2004-10-03 00:00:00,72.84731270094142,,64.9497895879,97.9497895879,68.735319,
2004-10-04 00:00:00,72.84731270094142,,66.9497895879,124.4577895879,74.996317,
2004-10-05 00:00:00,72.84731270094142,,66.9497895879,123.9497895879,74.928869,
2004-10-06 00:00:00,72.84731270094142,,66.9497895879,124.4577895879,78.091429,
2004-10-07 00:00:00,72.84731270094142,,67.9497895879,122.7837895879,79.512019,
2004-10-08 00:00:00,72.84731270094142,,67.9497895879,76.8497895879,70.352722,
2004-10-09 00:00:00,72.84731270094142,,67.9497895879,76.8497895879,69.925994,
2004-10-10 00:00:00,72.84731270094142,,67.0497895879,72.9497895879,68.646151,
2004-10-11 00:00:00,72.84731270094142,,67.0497895879,148.0967895879,74.713071,
2004-10-12 00:00:00,72.84731270094142,,67.9497895879,71.9497895879,70.570024,
2004-10-13 00:00:00,72.84731270094142,,67.9497895879,188.6397895879,79.101279,
2004-10-14 00:00:00,72.84731270094142,,67.7497895879,74.9497895879,68.88487,
2004-10-15 00:00:00,72.84731270094142,,67.7497895879,71.9497895879,68.339238,
2004-10-16 00:00:00,72.84731270094142,,67.9497895879,67.9497895879,67.949789,
2004-10-17 00:00:00,72.84731270094142,,67.9497895879,72.9497895879,69.36371,
2004-10-18 00:00:00,72.84731270094142,,70.9497895879,77.9497895879,72.383122,
2004-10-19 00:00:00,72.84731270094142,,69.8497895879,120.8437895879,75.422589,
2004-10-20 00:00:00,72.84731270094142,,69.8497895879,120.8437895879,77.672654,
2004-10-21 00:00:00,72.84731270094142,,69.8997895879,120.8437895879,76.110697,
2004-10-22 00:00:00,72.84731270094142,,71.3997895879,119.6307895879,75.966724,
2004-10-23 00:00:00,72.84731270094142,,71.1947895879,73.9497895879,73.024773,
2004-10-24 00:00:00,72.84731270094142,,65.4497895879,72.9497895879,68.045339,
2004-10-25 00:00:00,72.84731270094142,,64.8557895879,79.9497895879,71.92036,
2004-10-26 00:00:00,72.84731270094142,,57.9497895879,73.9497895879,68.518973,
2004-10-27 00:00:00,72.84731270094142,,62.9497895879,137.9497895879,78.256262,
2004-10-28 00:00:00,72.84731270094142,,64.9497895879,120.8437895879,74.753537,
2004-10-29 00:00:00,72.84731270094142,,65.3497895879,120.8437895879,74.320144,
2004-10-30 00:00:00,72.84731270094142,,67.4497895879,89.9397895879,69.479131,
2004-10-31 00:00:00,72.84731270094142,,67.4497895879,76.9497895879,69.205204,
2004-11-01 00:00:00,68.51347771137459,,66.6149584543,77.5149584543,68.974755,
2004-11-02 00:00:00,68.51347771137459,,64.5149584543,120.4289584543,75.612727,
2004-11-03 00:00:00,68.51347771137459,,51.5149584543,124.5239584543,70.873968,
2004-11-04 00:00:00,68.51347771137459,,65.5149584543,120.4289584543,76.764118,
2004-11-05 00:00:00,68.51347771137459,,65.5149584543,77.5149584543,73.685977,
2004-11-06 00:00:00,68.51347771137459,,65.5149584543,77.5149584543,70.91626,
2004-11-07 00:00:00,68.51347771137459,,66.1149584543,77.5149584543,68.242941,
2004-11-08 00:00:00,68.51347771137459,,48.5149584543,77.5149584543,67.343712,
2004-11-09 00:00:00,68.51347771137459,,47.5159584543,94.4049584543,68.302141,
2004-11-10 00:00:00,68.51347771137459,,64.5149584543,76.5149584543,70.833795,
2004-11-11 00:00:00,68.51347771137459,,47.5159584543,72.5149584543,64.251469,
2004-11-12 00:00:00,68.51347771137459,,61.5149584543,72.5149584543,69.038086,
2004-11-13 00:00:00,68.51347771137459,,47.5159584543,74.5149584543,67.29512,
2004-11-14 00:00:00,68.51347771137459,,60.6149584543,71.5149584543,66.857217,
2004-11-15 00:00:00,68.51347771137459,,63.8149584543,75.5149584543,67.082267,
2004-11-16 00:00:00,68.51347771137459,,62.5149584543,128.9929584543,74.467648,
2004-11-17 00:00:00,68.51347771137459,,57.5149584543,128.3879584543,68.395044,
2004-11-18 00:00:00,68.51347771137459,,61.0149584543,71.4649584543,65.856297,
2004-11-19 00:00:00,68.51347771137459,,57.5049584543,93.2049584543,66.326755,
2004-11-20 00:00:00,68.51347771137459,,60.5149584543,68.5149584543,62.425646,
2004-11-21 00:00:00,68.51347771137459,,58.5149584543,61.5149584543,59.486849,
2004-11-22 00:00:00,68.51347771137459,,59.0149584543,124.5239584543,65.351343,
2004-11-23 00:00:00,68.51347771137459,,57.5149584543,77.5149584543,63.528575,
2004-11-24 00:00:00,68.51347771137459,,55.5049584543,122.5149584543,65.357868,
2004-11-25 00:00:00,68.51347771137459,,59.0149584543,124.5239584543,70.405384,
2004-11-26 00:00:00,68.51347771137459,,59.4149584543,67.5149584543,64.771566,
2004-11-27 00:00:00,68.51347771137459,,59.0149584543,68.5149584543,66.491757,
2004-11-28 00:00:00,68.51347771137459,,65.5149584543,68.5149584543,66.5816,
2004-11-29 00:00:00,68.51347771137459,,52.5149584543,124.5239584543,70.287729,
2004-11-30 00:00:00,68.51347771137459,,64.5149584543,124.0149584543,77.866643,
2004-12-01 00:00:00,68.52280602771937,,62.4312390812,79.4312390812,69.911711,
2004-12-02 00:00:00,68.52280602771937,,60.4312390812,65.4312390812,64.018474,
2004-12-03 00:00:00,68.52280602771937,,58.9312390812,79.4312390812,66.030392,
2004-12-04 00:00:00,68.52280602771937,,56.9312390812,80.4312390812,64.377564,
2004-12-05 00:00:00,68.52280602771937,,57.4312390812,80.4312390812,65.177538,
2004-12-06 00:00:00,68.52280602771937,,62.4312390812,114.6392390812,72.600623,
2004-12-07 00:00:00,68.52280602771937,,62.4312390812,107.4312390812,69.771332,
2004-12-08 00:00:00,68.52280602771937,,65.9312390812,77.4312390812,67.987056,
2004-12-09 00:00:00,68.52280602771937,,61.2312390812,114.6392390812,70.484048,
2004-12-10 00:00:00,68.52280602771937,,61.2312390812,114.6392390812,72.255524,
2004-12-11 00:00:00,68.52280602771937,,64.1312390812,65.4312390812,64.576432,
2004-12-12 00:00:00,68.52280602771937,,64.4312390812,72.4312390812,65.002844,
2004-12-13 00:00:00,68.52280602771937,,61.4312390812,97.4312390812,68.652094,
2004-12-14 00:00:00,68.52280602771937,,63.9312390812,107.4312390812,72.814378,
2004-12-15 00:00:00,68.52280602771937,,63.9312390812,71.7312390812,65.508626,
2004-12-16 00:00:00,68.52280602771937,,59.4312390812,71.8312390812,64.308044,
2004-12-17 00:00:00,68.52280602771937,,56.3322390812,71.8312390812,64.415502,
2004-12-18 00:00:00,68.52280602771937,,59.4312390812,64.4312390812,63.370393,
2004-12-19 00:00:00,68.52280602771937,,59.4312390812,65.4312390812,63.312177,
2004-12-20 00:00:00,68.52280602771937,,57.4312390812,72.4312390812,65.294257,
2004-12-21 00:00:00,68.52280602771937,,56.3322390812,112.4312390812,68.90184,
2004-12-22 00:00:00,68.52280602771937,,57.3322390812,93.4312390812,83.19676,
2004-12-23 00:00:00,68.52280602771937,,65.4312390812,87.3312390812,70.099235,
2004-12-24 00:00:00,68.52280602771937,,57.4312390812,77.3312390812,69.811409,
2004-12-25 00:00:00,68.52280602771937,,67.4312390812,76.4312390812,71.590565,
